MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-0.015915719919790558,1.757447357925116,4.757281553398058,1.0679611650485437,-0.7402680761580673,2.2297734627831716,37.83,-122.26,0.10128657513829939
-0.6364394349248543,1.757447357925116,3.4942528735632186,1.0272988505747127,0.20814556047400534,1.978448275862069,37.83,-122.26,-0.04720594194495665
-1.0688805126781258,1.757447357925116,4.215189873417722,1.0607594936708862,-0.32523063616161213,2.3949367088607594,37.83,-122.26,-0.26472714300447325
-2.0431064133874925,1.68774374341006,3.7590361445783134,1.248995983935743,-1.0904206804403402,2.076305220883534,37.83,-122.26,-0.32591461047022846
-2.4784802445160388,1.5475472608593683,3.7724867724867726,1.0687830687830688,-1.221221568022613,2.4444444444444446,37.84,-122.26,-0.722667105710655
0.2630786258974559,1.757447357925116,4.797979797979798,1.02020202020202,-1.2088532204327533,2.3585858585858586,37.84,-122.26,0.0769681037644009
-0.32098380103412477,1.757447357925116,4.941780821917808,1.0650684931506849,-0.7942165520333632,2.26027397260274,37.83,-122.26,0.03513787267012917
-0.5678684344944571,1.757447357925116,4.335078534031414,1.0994764397905759,-0.6880280090290648,1.8795811518324608,37.83,-122.26,0.01486463678644073
-1.139566040070416,1.6177791203318863,3.700657894736842,1.0592105263157894,-0.8796385407906406,2.026315789473684,37.83,-122.26,-0.41417705678419897
-1.451811470543002,1.1201577359741834,3.9802371541501977,1.233201581027668,-0.9996766729127174,2.205533596837945,37.82,-122.27,-0.4753058898597121
-2.6215279214480116,0.9022527609976646,3.9,1.21875,-1.3213822731619098,2.64375,37.82,-122.26,0.06469875742410025
-1.405990473745279,0.9022527609976646,2.6875,1.0653409090909092,-0.7202585620705018,1.9886363636363635,37.82,-122.27,-0.8137207774894322
-2.6796492113008585,-0.5667346423107624,2.045662100456621,1.0342465753424657,-0.6581501786842326,1.678082191780822,37.82,-122.27,-0.08865411844656967
-1.7345721096045708,1.1201577359741834,4.58968058968059,1.1203931203931203,-0.16721589919499577,2.6068796068796067,37.82,-122.27,-1.113063890508775
-2.3247941147071183,0.9752230365873739,4.473611111111111,1.1847222222222222,0.7538531560808646,2.720833333333333,37.82,-122.27,-1.0499261826958308
-2.1009181286243876,1.757447357925116,4.075,1.14,-0.03890131268326672,2.905,37.82,-122.27,-0.9407505479292538
-1.6007281881386362,1.757447357925116,5.021459227467811,1.0085836909871244,-0.7184514599390847,3.0085836909871246,37.82,-122.28,-1.2257667972225583
-1.8603414949699881,1.757447357925116,4.295454545454546,1.1045454545454545,-0.9614421698551907,2.618181818181818,37.82,-122.28,-1.3087721046968248
-1.7329994618161242,1.757447357925116,4.77992277992278,1.111969111969112,-0.8677209398248078,2.4015444015444016,37.82,-122.28,-1.2257667972225583
-2.905635796299284,1.757447357925116,6.102459016393443,1.3729508196721312,-0.6703881835511416,2.9836065573770494,37.82,-122.28,-1.2668009574421006
-2.1487041858077642,1.757447357925116,4.5625,1.1217105263157894,-0.15019016504407254,3.5328947368421053,37.82,-122.28,-1.36361973722751
-0.6583885261105804,-2.392522120426257,2.7719298245614037,0.7543859649122807,-2.744634533361159,1.6491228070175439,37.82,-122.29,-1.820610172524526
-0.0698070925236471,1.757447357925116,5.994652406417113,1.1283422459893049,-1.0083009341196432,2.962566844919786,37.83,-122.29,-1.4574715648124903
1.216452549146327,1.5475472608593683,5.869565217391305,1.2608695652173914,-2.814028745208048,3.739130434782609,37.82,-122.29,-1.4721886188804427
-2.722452604718208,1.6177791203318863,6.229508196721311,1.5573770491803278,-1.4490373608899925,3.0901639344262297,37.81,-122.29,-1.2517734004746213
-2.1906048215774256,1.757447357925116,7.69811320754717,1.490566037735849,-1.081330378283438,3.2767295597484276,37.81,-122.3,-1.449115215290095
-0.633241135839101,1.477041658141375,6.225563909774436,1.368421052631579,-1.4061625113004952,2.9473684210526314,37.81,-122.3,-1.5041344155824954
-2.2303730599793203,1.757447357925116,5.401069518716578,1.1176470588235294,-0.9037424301892727,3.229946524064171,37.81,-122.3,-1.401799175051152
-2.932296152921555,1.477041658141375,4.382530120481928,1.0662650602409638,-0.5682699139141733,2.3734939759036147,37.81,-122.3,-1.2838551281000978
-0.6208104637287037,1.757447357925116,6.98639455782313,1.6598639455782314,-1.1484866392310518,3.3469387755102042,37.8,-122.29,-1.3438418412825703
-1.3212323679410973,1.757447357925116,6.975609756097561,1.329268292682927,-1.785292120534009,3.341463414634146,37.81,-122.3,-1.2724681084519316
-2.5634371037797687,1.3351816872722178,4.584288052373159,1.0540098199672667,0.6387606453190003,2.983633387888707,37.81,-122.29,-0.5812141629287302
-1.409490184129393,-0.16182703863903558,6.047244094488189,1.1968503937007875,-1.4061625113004952,3.0866141732283463,37.81,-122.29,-1.3203875018770757
-3.1186664883686936,1.3351816872722178,3.375451263537906,1.0722021660649819,-0.9489003330821769,2.101083032490975,37.81,-122.29,-1.0889217909008841
-1.4343737212930714,1.5475472608593683,5.552631578947368,1.3421052631578947,-0.9953822488074668,3.6842105263157894,37.81,-122.29,-1.4721886188804427
-3.802567909104126,1.3351816872722178,1.7142857142857142,0.5714285714285714,-3.823852673225962,2.5714285714285716,37.81,-122.29,-1.637909885178429
-0.7235392321776514,-0.6498180820690076,6.2781954887218046,1.2105263157894737,-1.7273259583341338,2.180451127819549,37.81,-122.29,-0.4753058898597121
-2.674947357808494,-0.904050900192903,2.8177676537585423,1.0523917995444192,-0.6117648377592376,1.7357630979498861,37.81,-122.28,-0.03225293264226949
-0.7541729997355676,0.6067760582449644,5.724950884086444,1.1041257367387034,0.049799387580045616,2.4282907662082516,37.81,-122.28,-0.9742918366222489
-2.324275957852363,-0.7336974651839857,5.830917874396135,1.173913043478261,-0.6827164511955094,3.4830917874396135,37.81,-122.28,-0.8769358466490563
-2.939247861862574,-0.40278022750026665,5.369230769230769,1.1507692307692308,-0.1764497274394997,3.243076923076923,37.81,-122.29,-0.8137207774894322
-1.1542175640930172,0.7552558105427105,4.412903225806452,1.135483870967742,-1.548162647971756,2.2193548387096773,37.8,-122.28,-0.553867480057326
-1.7404797133203358,-0.904050900192903,3.1972318339100347,1.0,-0.8936550604456456,2.1072664359861593,37.81,-122.28,-0.18704861493229513
-2.2303730599793203,1.757447357925116,3.75,1.0,-2.175929286352898,3.267857142857143,37.81,-122.27,-0.8137207774894322
-1.7133070897008924,1.757447357925116,3.9080459770114944,1.1149425287356323,-2.0931217648232963,2.2988505747126435,37.81,-122.28,-0.8137207774894322
-2.9279055671025667,1.757447357925116,2.490322580645161,1.0580645161290323,-1.541952771095695,2.232258064516129,37.81,-122.28,-0.4753058898597121
-1.36818873765328,0.5319497609252613,5.609467455621302,1.0887573964497042,-1.2088532204327533,2.7633136094674557,37.81,-122.28,-0.722667105710655
-0.7865081037397891,1.757447357925116,6.721739130434782,1.2434782608695651,-1.4490373608899925,3.2782608695652176,37.81,-122.28,-1.0382177616503914
-2.5696397141101484,0.9022527609976646,2.3157894736842106,1.186842105263158,-0.9489003330821769,1.5315789473684212,37.81,-122.27,-0.722667105710655
-3.040599355664715,-1.5354605696461254,2.6515151515151514,1.0545454545454545,-1.0256932309124742,1.6545454545454545,37.81,-122.27,-0.18704861493229513
-2.578978348549158,-1.5354605696461254,2.6923076923076925,1.0769230769230769,-2.512209579399238,3.2051282051282053,37.8,-122.27,-0.4753058898597121
-2.107300788075917,1.757447357925116,2.929411764705882,0.9176470588235294,-1.3949413979691858,4.658823529411765,37.8,-122.27,1.9166430523297011
-1.0727601335691859,-0.9906449021928021,2.74585635359116,1.0828729281767955,-0.5485644903336353,2.2099447513812156,37.8,-122.27,-0.18704861493229513
-2.795386496766873,1.757447357925116,2.4431818181818183,0.9886363636363636,-0.38660877586193243,10.272727272727273,37.8,-122.28,-0.4753058898597121
-3.0651381063697802,1.757447357925116,2.823529411764706,0.9117647058823529,-2.136259903254992,5.617647058823529,37.8,-122.28,-0.18704861493229513
-0.6002420348834905,-0.08271183495130534,3.493377483443709,1.1490066225165563,-0.6880280090290648,2.377483443708609,37.79,-122.27,0.06469875742410025
-1.3254700114704268,0.8289339089139214,3.6723768736616704,1.3340471092077089,0.1534760386204334,2.841541755888651,37.8,-122.27,-0.015439307607758935
-1.1560306063847676,0.6067760582449644,2.294016358157555,1.066293585880327,1.7406758204922013,1.493327593628928,37.8,-122.26,-0.5707508203457478
-0.44858234300139005,0.22840955579601643,3.8949152542372882,1.1279661016949152,0.8259040689526227,1.735593220338983,37.82,-122.26,0.02936622600544327
-1.1594592737146985,0.07387215481779473,3.681318681318681,1.1758241758241759,-2.0837376973619532,2.21978021978022,37.81,-122.26,-0.6370952963848094
-2.146479800490156,-0.4844021891173199,2.9456,1.016,0.8067140600953422,1.6192,37.82,-122.26,-0.10815593914756401
-0.6200159320320591,0.681207179257196,3.7071428571428573,1.1071428571428572,0.6517703405884069,1.8755102040816327,37.82,-122.26,0.11703124929225625
-0.7167322534041863,0.07387215481779473,3.7248,1.1312,1.020604444003817,1.8432,37.81,-122.25,0.6412359214169848
-0.1821296718878389,-0.004153303919074982,3.8784235136940546,1.070808283233133,1.2014236098246966,1.7120908483633934,37.81,-122.25,0.7501433754646014
-0.24382973670075225,0.8289339089139214,3.745614035087719,1.0614035087719298,-1.414635910714143,1.706140350877193,37.81,-122.25,0.4905318654393404
-0.6446957731021128,1.757447357925116,3.5154975530179446,1.1435562805872757,-0.40004376395289676,1.4600326264274062,37.81,-122.25,1.216831540854187
-0.44409053328624276,0.45671480420851257,3.281721632196758,1.0698714365567357,1.2843755665840313,1.5030743432084963,37.81,-122.26,1.1370001538636483
0.7376021993437559,1.757447357925116,6.184426229508197,0.9221311475409836,-0.7679510285003743,2.762295081967213,37.82,-122.24,1.0063584468828752
-0.14628193318921573,1.757447357925116,4.442982456140351,1.0570175438596492,-0.7040651151698126,1.5548245614035088,37.81,-122.24,0.7165343694538737
-0.21427270383701372,1.757447357925116,4.165876777251185,1.0900473933649288,-0.7457675574961545,1.6255924170616114,37.81,-122.25,0.652667446190435
0.2278823232585021,1.757447357925116,4.848189415041783,1.0459610027855153,0.2790727315423766,2.011142061281337,37.82,-122.24,0.7657375572390412
0.23135401419461996,-0.004153303919074982,4.160847880299252,1.0660847880299251,0.35654540934756046,1.8952618453865338,37.82,-122.25,0.39202408266832117
0.8083423516526277,1.757447357925116,5.628458498023716,1.1422924901185771,-1.0169729154522156,2.1739130434782608,37.82,-122.25,0.67464150352067
-0.5943431178640038,0.3049605381545174,3.7270058708414875,1.0743639921722115,0.6239170493372412,1.7671232876712328,37.82,-122.25,0.3388918522261228
-0.31346435942935097,-0.16182703863903558,3.2530813475760065,0.9827444535743632,0.5733548595334258,1.4371405094494658,37.82,-122.25,0.6210804834727283
-0.2280995325163718,1.757447357925116,4.578034682080925,1.0770712909441233,-0.33531370981808467,1.8092485549132948,37.83,-122.25,0.3847480853723806
-0.020691519555151958,0.5319497609252613,3.822274881516588,1.014218009478673,-0.7660909292149176,1.599526066350711,37.83,-122.25,0.533198230911172
-0.23178722373759536,1.757447357925116,4.3951890034364265,0.9862542955326461,-1.0521505112142389,1.8350515463917525,37.83,-122.25,0.4446164526434923
-0.773637622750928,-0.004153303919074982,3.0234798314268514,1.053582179409994,1.1980681380566311,1.5400361228175798,37.83,-122.25,0.3388918522261228
-0.2677633011035011,1.757447357925116,4.040501446480231,1.0655737704918034,0.6063166546511575,1.7222757955641272,37.83,-122.25,0.4641957098809697
1.119844549707041,1.6177791203318863,6.742627345844504,1.0697050938337802,-0.291087282885594,2.6005361930294906,37.84,-122.23,1.0904508202549796
0.8913370735648066,1.4062555077183025,6.546391752577319,0.9360824742268041,-0.11916748045989582,2.263917525773196,37.84,-122.23,1.203635050668047
1.1562888854605844,0.9752230365873739,6.851063829787234,1.0797872340425532,-0.5583887518465472,2.1117021276595747,37.83,-122.24,1.3033647006769429
0.7525721561179431,0.681207179257196,7.1063829787234045,1.148936170212766,-2.7116187027728142,2.0851063829787235,37.85,-122.24,1.133016407639236
1.2975375108211313,1.757447357925116,6.947890818858561,1.0198511166253101,-0.16721589919499577,2.632754342431762,37.85,-122.23,1.342542933572572
0.8451060519041471,1.757447357925116,6.358558558558559,1.0342342342342343,-0.02057961013238707,2.120720720720721,37.84,-122.24,1.4233746049038876
1.5950705098941713,1.757447357925116,7.11716621253406,0.9945504087193461,-0.3910757017315542,2.455040871934605,37.85,-122.24,1.4313478412553984
0.9614957681899714,-0.004153303919074982,5.5303347280334725,1.096234309623431,0.8123290297853588,2.1244769874476988,37.85,-122.22,1.1460786280134865
1.676913662390502,1.6177791203318863,6.127348643006263,0.9874739039665971,-0.20712326968562075,2.152400835073069,37.84,-122.22,0.8935598679168903
1.1799662434488525,1.192140823089755,5.735343383584589,1.0,0.18755269576330008,2.274706867671692,37.84,-122.21,0.8750271428430791
1.6934141241304064,0.9022527609976646,7.631498470948012,1.0305810397553516,0.4502824982705648,2.470948012232416,37.83,-122.21,1.5305808748597032
1.1974467718631667,0.1513863636834445,6.446064139941691,1.0087463556851313,-0.478189417769635,2.4606413994169096,37.84,-122.2,0.9948548407236197
1.5376320324040926,0.45671480420851257,6.125,0.9879032258064516,-0.06610290862593673,2.2983870967741935,37.84,-122.21,1.0805534813218722
2.6925899732143233,-0.8184229645174979,8.335051546391753,1.0824742268041236,-1.0543757229634698,2.747422680412371,37.84,-122.19,1.4387968636329656
1.6733201617952334,0.5319497609252613,6.467268623024831,1.0383747178329572,-0.15279922052496617,2.419864559819413,37.84,-122.2,1.0416951797017742
1.4865369547903133,0.45671480420851257,6.6122715404699735,1.0287206266318538,0.4607491312902093,2.1240208877284594,37.83,-122.21,1.12331117795251
1.882774536242654,-0.004153303919074982,6.978947368421053,0.968421052631579,-1.218739743212482,2.4368421052631577,37.83,-122.19,1.1341553637287083
1.9371824421840378,-0.16182703863903558,7.530805687203792,1.0568720379146919,-1.0344625069716462,2.5687203791469195,37.83,-122.2,1.223400110591596
1.4721119689390643,0.07387215481779473,6.657992565055762,1.0074349442379182,-0.7923263961499987,2.45724907063197,37.83,-122.19,1.318072715703411
1.9140195428694329,0.3049605381545174,6.977186311787072,1.0038022813688212,-0.8421978075518554,2.414448669201521,37.82,-122.19,1.3023103647927472
1.5256026937732907,0.681207179257196,6.982954545454546,1.0284090909090908,-1.3293751456702194,2.3863636363636362,37.82,-122.2,1.3065246863353275
1.2928554129606353,0.8289339089139214,7.54,1.068,0.08345481763445947,2.53,37.82,-122.2,1.285903320706614
1.3042613668448955,0.1513863636834445,5.615384615384615,0.7307692307692307,-2.505484680089827,2.423076923076923,37.81,-122.18,1.8486381974452344
1.5376642048492155,1.757447357925116,6.785714285714286,0.9514285714285714,-0.5274702352034368,2.322857142857143,37.82,-122.21,1.1124127501637706
1.4493167705823042,1.2638127345277286,6.957746478873239,1.0234741784037558,-0.15933817277804915,2.504694835680751,37.81,-122.2,1.0665035592386556
-0.40593467908422826,1.6177791203318863,5.132246376811594,1.0960144927536233,0.07769452414436193,2.282608695652174,37.8,-122.21,0.3239338042252859
-0.27356346644641816,0.7552558105427105,4.628336755646817,1.0985626283367556,-0.3180632957836796,1.9527720739219712,37.8,-122.21,0.45638607104248463
0.8717699169233725,1.757447357925116,6.200892857142857,0.9464285714285714,-1.1064588753553555,2.2767857142857144,37.81,-122.21,0.9011820023755464
1.3599282995427433,1.757447357925116,6.39935064935065,1.0876623376623376,-0.6066888414519954,2.4837662337662336,37.81,-122.22,0.7521838961419639
-0.15243449003866147,1.757447357925116,4.745652173913044,1.0108695652173914,-0.07985441061816588,2.4543478260869565,37.8,-122.22,0.413700257651584
-0.3089505329530561,1.757447357925116,5.183673469387755,1.0521541950113378,-0.15149422821668623,2.433106575963719,37.8,-122.22,0.176133911311941
0.5582958978145804,1.757447357925116,5.283495145631068,1.050485436893204,-0.010880901216930885,2.3009708737864076,37.8,-122.22,0.5081610056363761
0.32088470956502824,1.757447357925116,5.952941176470588,0.9970588235294118,-0.6219628241647919,2.223529411764706,37.81,-122.22,0.7275673480729931
0.917997775605009,1.757447357925116,5.65067178502879,1.0287907869481765,-0.20309290114654865,1.9846449136276392,37.81,-122.22,0.9370223935626966
-0.22014071275238056,1.757447357925116,4.429193899782135,1.0588235294117647,-0.5699223598488792,1.7145969498910676,37.8,-122.23,0.723436701412983
0.665325586160418,1.757447357925116,6.727699530516432,1.0751173708920188,-0.8876329829195126,2.8732394366197185,37.81,-122.23,1.014194215835207
1.8691359665391634,1.757447357925116,7.7026315789473685,1.0578947368421052,-0.22062289383056483,2.6868421052631577,37.81,-122.22,1.426367922126683
2.0651929055029155,1.757447357925116,8.972868217054264,1.1317829457364341,-0.45174933837262865,3.3372093023255816,37.81,-122.23,1.5248641850473357
1.4738619078184843,1.757447357925116,7.599388379204893,0.9571865443425076,-0.31520442205075516,2.914373088685015,37.81,-122.24,1.229949065577922
1.1839769920646714,1.757447357925116,5.8203125,0.9296875,-0.8441468744892311,2.4765625,37.81,-122.24,0.842692856702522
1.6793470114258908,1.757447357925116,7.994318181818182,1.0369318181818181,-0.4257052635560513,2.4943181818181817,37.81,-122.23,1.2096933090863498
-0.5134694399788543,1.757447357925116,4.333333333333333,1.1387163561076605,-0.36591166617176446,1.9006211180124224,37.81,-122.24,0.5384708857530102
-0.9771728441993986,1.757447357925116,5.074285714285714,0.96,-1.499234841910214,2.057142857142857,37.8,-122.24,0.2801024415391411
-0.3193106984475321,1.757447357925116,4.276639344262295,1.0450819672131149,0.0035737636309084455,2.4528688524590163,37.8,-122.25,0.3380636842160813
0.10042358033329236,1.757447357925116,4.851351351351352,0.9691119691119691,-0.1844018137149435,2.023166023166023,37.81,-122.24,0.7261913589890161
-0.17733978153595198,1.3351816872722178,4.326639892904953,1.1178045515394912,0.20382834898992433,1.8380187416331994,37.81,-122.25,0.3413743673410556
-0.3760303035779027,1.04785483655214,4.059113300492611,1.0492610837438423,0.5425924167051746,1.6896551724137931,37.8,-122.25,0.39202408266832117
-1.0255970762698372,1.1201577359741834,3.2742382271468142,1.0969529085872576,0.18864200215535107,1.8822714681440442,37.8,-122.25,0.5846018504927039
-1.597894558271293,0.9752230365873739,3.5617433414043584,1.1355932203389831,-0.16590058456094767,2.5714285714285716,37.8,-122.25,-0.09376781358279451
-1.8860610068758392,0.07387215481779473,3.1927554980595083,1.1177231565329884,0.16232777567219045,1.7270375161707632,37.8,-122.25,0.12347910919872114
-0.8656618517920405,-0.08271183495130534,3.804195804195804,1.1468531468531469,-0.027886756423754384,2.7296037296037294,37.79,-122.24,-0.6370952963848094
-1.4035101778434127,1.2638127345277286,3.882608695652174,1.1434782608695653,0.3110411488856918,3.2065217391304346,37.79,-122.25,-1.0499261826958308
-0.5920662825880678,1.6177791203318863,3.2091836734693877,0.9591836734693877,-0.6460009254404965,3.7857142857142856,37.79,-122.25,-0.6370952963848094
-0.9896722845570753,1.757447357925116,3.6887052341597797,1.0771349862258952,-0.13461332808948498,2.9917355371900825,37.79,-122.25,-0.4592275703174054
-0.9440243849415308,0.6067760582449644,3.0902394106813995,1.1160220994475138,0.4777602885952756,3.029465930018416,37.8,-122.25,-0.752538613948421
-1.5512407655230842,1.1201577359741834,3.639751552795031,1.0046583850931676,0.538029309433577,2.6552795031055902,37.8,-122.25,-0.30530756763214834
-0.90819794610284,1.757447357925116,4.368421052631579,1.0,-0.6651323607675794,3.206140350877193,37.8,-122.24,-0.6102835537665573
-1.0128963810509735,1.757447357925116,4.585014409221902,1.07492795389049,-0.09370869098976141,3.2219020172910664,37.8,-122.24,-0.5890989485032312
-1.0333094212976535,1.757447357925116,4.7343283582089555,1.1880597014925374,-0.24106306067942332,3.002985074626866,37.8,-122.24,-0.4371815065426846
-0.6051300076546893,1.4062555077183025,3.693140794223827,1.0613718411552346,0.022675369945171005,2.1895306859205776,37.8,-122.24,0.018741909203118797
-0.8079790209630054,1.757447357925116,4.638132295719845,1.1245136186770428,-0.5949037417512316,3.0038910505836576,37.8,-122.23,-0.3619173700925014
-0.36001629869011637,1.757447357925116,4.496259351620948,1.0473815461346634,0.14681043424329454,3.29426433915212,37.8,-122.24,-0.6670254043657188
-0.689870290738142,1.5475472608593683,4.192023633677991,1.106351550960118,0.32327822534821427,2.1964549483013296,37.8,-122.24,-0.11538893319278765
-1.2298952522929294,1.757447357925116,4.209677419354839,0.989247311827957,-1.1579852995317106,2.6236559139784945,37.8,-122.23,-0.6156161909439233
-1.266339567334731,1.68774374341006,4.0561224489795915,1.0561224489795917,-0.3209267680507266,2.420918367346939,37.8,-122.23,-0.5983386634442672
-0.9260398692949742,1.6177791203318863,4.20722891566265,1.1566265060240963,-0.05492690693645307,2.7686746987951807,37.8,-122.23,-0.657451630121973
-0.7997100790297208,1.757447357925116,4.4714285714285715,1.0678571428571428,-0.478189417769635,3.0142857142857142,37.8,-122.23,-0.8226237052886676
-0.9796857951533795,1.1201577359741834,4.844029244516653,1.091795288383428,2.177356914199679,3.5475223395613322,37.79,-122.23,-0.8092848878620692
-0.37517340991936127,1.757447357925116,4.327669902912621,0.9587378640776699,0.4908931080957757,4.026699029126213,37.79,-122.23,-0.8830676962856602
-1.2848422729706366,0.1513863636834445,3.7984790874524714,1.0038022813688212,-0.23422394587373793,3.844106463878327,37.79,-122.23,-0.4753058898597121
-1.0058190694056761,0.8289339089139214,3.776349614395887,1.1079691516709511,0.2997568088964551,3.763496143958869,37.79,-122.24,-0.920282215405271
-1.0426760516155154,1.4062555077183025,4.528052805280528,1.3036303630363035,0.050969912899717223,4.082508250825082,37.79,-122.24,-1.0837889444487245
-0.08103796386218626,1.757447357925116,4.011904761904762,1.0714285714285714,-0.8189900226783141,3.8511904761904763,37.79,-122.24,-0.7611597332690588
-0.9222241286760292,1.1201577359741834,4.554621848739496,1.0532212885154062,0.10518650430983972,3.596638655462185,37.79,-122.24,-0.8181670326202737
-1.06674958697505,1.68774374341006,3.1818181818181817,0.7818181818181819,-1.9677688346788227,4.1454545454545455,37.79,-122.25,-1.4721886188804427
-1.6128433184146813,0.8289339089139214,3.747967479674797,1.048780487804878,-1.4374783991306066,3.097560975609756,37.79,-122.25,-0.8137207774894322
0.07113806962523347,1.757447357925116,3.973568281938326,1.0440528634361232,-0.47505781158529653,3.7268722466960353,37.79,-122.25,-0.6370952963848094
